Terminal,Date,CruiseLine,EmbarkPAX,DebarkPAX,In-TransitPAX,TotalPAX,SPConnect,Usage(kWh),ConnectionDuration,SPNote,Nox(MT),SO2(MT),PM2.5(MT),CO2(MT),CO2eq(MT),CarEq
MCT,9/21/2025,Atlantic Cruises,3856,3927,14,7797, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/24/2025,Pacific Cruises,4520,4302,27,8849, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/8/2025,American Cruises,2480,2490,23,4993, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/23/2025,American Cruises,360,349,1,710, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/26/2025,Arctic Cruises,4430,4581,28,9039, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/15/2025,Pacific Cruises,912,882,6,1800, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/10/2025,Atlantic Cruises,0,0,624,624, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/9/2025,Arctic Cruises,3554,3538,29,7121, Yes ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/14/2025,Atlantic Cruises,3475,3663,24,7162, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/27/2025,Arctic Cruises,4274,4618,5,8897, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/10/2025,Pacific Cruises,3657,3925,6,7588, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/9/2025,Arctic Cruises,634,483,43,1160, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/14/2025,Pacific Cruises,4203,4410,37,8650, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/19/2025,American Cruises,1120,1051,36,2207, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/5/2025,Arctic Cruises,4036,4195,36,8267, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/31/2025,Pacific Cruises,1803,1771,717,4291, Yes  ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/10/2025,American Cruises,3595,3550,26,7171, Yes  ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/3/2025,Pacific Cruises,45,3483,11,3539, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/31/2025,Arctic Cruises,1100,1100,0,2200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/6/2025,Atlantic Cruises,4546,4263,5,8814, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/10/2025,American Cruises,3943,3852,6,7801, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/20/2025,American Cruises,656,646,13,1315, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/19/2025,Arctic Cruises,3840,4001,69,7910, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/9/2025,Pacific Cruises,649,577,563,1789, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/16/2025,Pacific Cruises,10,10,1300,1320, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,9/18/2025,Atlantic Cruises,0,0,200,200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,5/27/2025,American Cruises,3431,3460,34,6924, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/30/2025,American Cruises,4500,4500,20,9020, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/14/2025,Atlantic Cruises,283,259,53,595, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/27/2025,American Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/14/2025,American Cruises,3969,3969,0,7938, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/7/2025,Pacific Cruises,649,577,563,1789, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/6/2025,Pacific Cruises,322,335,8,665, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/29/2025,Atlantic Cruises,0,0,2000,2000, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/3/2025,Atlantic Cruises,2000,2000,200,4200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,10/4/2025,Pacific Cruises,3431,3460,34,6924, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/8/2025,American Cruises,3960,3960,0,7920, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,8/3/2025,Pacific Cruises,2,5,1199,1206, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/22/2025,Atlantic Cruises,177,184,6,367, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/13/2025,Arctic Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/6/2025,Atlantic Cruises,3969,3969,0,7938, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/13/2025,Atlantic Cruises,,,500,#VALUE!, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,10/11/2025,American Cruises,0,0,200,200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/22/2025,Atlantic Cruises,3431,3460,34,6924, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/6/2025,Pacific Cruises,0,0,694,694, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/7/2025,Pacific Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/12/2025,American Cruises,3969,3969,0,7938, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/22/2025,Pacific Cruises,2334,2326,629,5289, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/21/2025,Pacific Cruises,150,150,0,300, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,11/26/2025,Atlantic Cruises,3960,3960,0,7920, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/8/2025,American Cruises,2000,2000,200,4200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/8/2025,American Cruises,3300,3300,0,6600, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,9/26/2025,Arctic Cruises,3431,3460,34,6924, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,12/23/2025,Atlantic Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/16/2025,Arctic Cruises,400,400,0,800, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/10/2025,American Cruises,,,350,#VALUE!, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,5/5/2025,American Cruises,2,5,1199,1206, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,6/7/2025,Pacific Cruises,3960,3960,0,7920, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/15/2025,Atlantic Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/8/2025,American Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/3/2025,Atlantic Cruises,66,343,857,1266, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,7/15/2025,Pacific Cruises,4399,4468,27,8894, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,1/17/2025,American Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/11/2025,Arctic Cruises,500,500,50,1050, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/29/2025,Arctic Cruises,2000,2000,200,4200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,7/14/2025,Arctic Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,12/4/2025,Pacific Cruises,4399,4468,27,8894, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/1/2025,Pacific Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,3/1/2025,Pacific Cruises,2000,2000,200,4200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,4/9/2025,Arctic Cruises,283,259,53,595, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,2/22/2025,Arctic Cruises,4399,4468,27,8894, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,8/9/2025,Atlantic Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,1/27/2025,Atlantic Cruises,283,259,53,595, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,11/11/2025,American Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,6/23/2025,Pacific Cruises,2000,2000,200,4200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
MCT,3/19/2025,American Cruises,4399,4468,27,8894, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
BCT,2/9/2025,Arctic Cruises,4100,4100,0,8200, N/A ,0,0:00:00,N/A, -   , -   , -   , -   , -   ,
